Pos	Node	Prob_Of_Indel
156	N57	0.01181
156	N58	0.0008095
156	N59	3.626e-05
156	N6	2.308e-05
156	N60	3.723e-06
156	N61	1.446e-05
156	N7	6.341e-08
156	N8	8.786e-08
156	N9	0.0001865
157	N1	0.1112
157	N10	0.001659
157	N11	0.002724
157	N12	0.2232
157	N13	0.2617
157	N14	0.2662
157	N15	0.998
157	N16	1
157	N17	1
157	N18	1
157	N19	1
157	N2	0.0001132
157	N20	1
157	N21	0.01313
157	N22	6.029e-05
157	N23	2.839e-06
157	N24	3.244e-07
157	N25	2.839e-13
157	N26	0.9988
157	N27	1
157	N28	1
157	N29	1
157	N3	0.0001132
157	N30	1
157	N31	1
157	N32	1
157	N33	1
157	N34	1
157	N35	0.0009268
157	N36	0.0001111
157	N37	1.606e-07
157	N38	4.073e-09
157	N39	4.204e-08
157	N4	2.611e-05
157	N40	9.831e-07
157	N41	5.193e-09
157	N42	6.462e-14
157	N43	7.724e-17
157	N44	3.416e-14
157	N45	3.422e-14
157	N46	6.177e-20
157	N47	3.422e-14
157	N48	4.15e-14
157	N49	5.376e-17
157	N5	7.06e-05
157	N50	3.13e-17
157	N51	1.035e-13
157	N52	1.177e-16
157	N53	6.869e-14
157	N54	3.436e-14
157	N55	7.432e-12
157	N56	7.601e-15
157	N57	0.01181
157	N58	0.0008095
157	N59	3.626e-05
157	N6	3.268e-05
157	N60	4.322e-06
157	N61	1.981e-05
157	N7	8.842e-08
157	N8	1.224e-07
157	N9	0.0002695
158	N1	0.09863
158	N10	0.0005424
158	N11	0.0005485
158	N12	2.643e-06
158	N13	1.84e-06
158	N14	9.949e-07
158	N15	1.881e-06
158	N16	9.363e-07
158	N17	4.084e-06
158	N18	3.265e-06
158	N19	4.329e-07
158	N2	6.384e-05
158	N20	1.943e-08
158	N21	7.257e-07
158	N22	2.438e-07
158	N23	2.036e-07
158	N24	2.189e-07
158	N25	2.029e-13
158	N26	5.48e-06
158	N27	1.59e-06
158	N28	9.759e-06
158	N29	6.142e-08
158	N3	6.384e-05
158	N30	9.204e-14
158	N31	1.657e-08
158	N32	2.469e-06
158	N33	2.126e-05
158	N34	2.619e-06
158	N35	0.0009268
158	N36	0.0001111
158	N37	1.258e-07
158	N38	2.927e-09
158	N39	3.118e-08
158	N4	1.74e-05
158	N40	7.062e-07
158	N41	3.728e-09
158	N42	4.638e-14
158	N43	5.492e-17
158	N44	2.453e-14
158	N45	2.457e-14
158	N46	4.376e-20
158	N47	2.457e-14
158	N48	2.978e-14
158	N49	3.825e-17
158	N5	5.068e-05
158	N50	2.247e-17
158	N51	7.428e-14
158	N52	8.363e-17
158	N53	4.932e-14
158	N54	2.467e-14
158	N55	5.537e-12
158	N56	5.604e-15
158	N57	0.01181
158	N58	0.0008095
158	N59	3.626e-05
158	N6	2.308e-05
158	N60	3.723e-06
158	N61	1.446e-05
158	N7	6.341e-08
158	N8	8.786e-08
158	N9	0.0001865
159	N1	0.09863
159	N10	0.0005424
159	N11	0.0005485
159	N12	2.643e-06
159	N13	1.84e-06
159	N14	9.949e-07
159	N15	1.881e-06
159	N16	9.363e-07
159	N17	4.084e-06
159	N18	3.265e-06
159	N19	4.329e-07
159	N2	6.384e-05
159	N20	1.943e-08
159	N21	7.257e-07
159	N22	2.438e-07
159	N23	2.036e-07
159	N24	2.189e-07
159	N25	2.029e-13
159	N26	5.48e-06
159	N27	1.59e-06
159	N28	9.759e-06
159	N29	6.142e-08
159	N3	6.384e-05
159	N30	9.204e-14
159	N31	1.657e-08
159	N32	2.469e-06
159	N33	2.126e-05
159	N34	2.619e-06
159	N35	0.0009268
159	N36	0.0001111
159	N37	1.258e-07
159	N38	2.927e-09
159	N39	3.118e-08
159	N4	1.74e-05
159	N40	7.062e-07
159	N41	3.728e-09
159	N42	4.638e-14
159	N43	5.492e-17
159	N44	2.453e-14
159	N45	2.457e-14
159	N46	4.376e-20
159	N47	2.457e-14
159	N48	2.978e-14
159	N49	3.825e-17
159	N5	5.068e-05
159	N50	2.247e-17
159	N51	7.428e-14
159	N52	8.363e-17
159	N53	4.932e-14
159	N54	2.467e-14
159	N55	5.537e-12
159	N56	5.604e-15
159	N57	0.01181
159	N58	0.0008095
159	N59	3.626e-05
159	N6	2.308e-05
159	N60	3.723e-06
159	N61	1.446e-05
159	N7	6.341e-08
159	N8	8.786e-08
159	N9	0.0001865
160	N1	0.09863
160	N10	0.0005424
160	N11	0.0005485
160	N12	2.643e-06
160	N13	1.84e-06
160	N14	9.949e-07
160	N15	1.881e-06
160	N16	9.363e-07
160	N17	4.084e-06
160	N18	3.265e-06
160	N19	4.329e-07
160	N2	6.384e-05
160	N20	1.943e-08
160	N21	7.257e-07
160	N22	2.438e-07
160	N23	2.036e-07
160	N24	2.189e-07
160	N25	2.029e-13
160	N26	5.48e-06
160	N27	1.59e-06
160	N28	9.759e-06
160	N29	6.142e-08
160	N3	6.384e-05
160	N30	9.204e-14
160	N31	1.657e-08
160	N32	2.469e-06
160	N33	2.126e-05
160	N34	2.619e-06
160	N35	0.0009268
160	N36	0.0001111
160	N37	1.258e-07
160	N38	2.927e-09
160	N39	3.118e-08
160	N4	1.74e-05
160	N40	7.062e-07
160	N41	3.728e-09
160	N42	4.638e-14
160	N43	5.492e-17
160	N44	2.453e-14
160	N45	2.457e-14
160	N46	4.376e-20
160	N47	2.457e-14
160	N48	2.978e-14
160	N49	3.825e-17
160	N5	5.068e-05
160	N50	2.247e-17
160	N51	7.428e-14
160	N52	8.363e-17
160	N53	4.932e-14
160	N54	2.467e-14
160	N55	5.537e-12
160	N56	5.604e-15
160	N57	0.01181
160	N58	0.0008095
160	N59	3.626e-05
160	N6	2.308e-05
160	N60	3.723e-06
160	N61	1.446e-05
160	N7	6.341e-08
160	N8	8.786e-08
160	N9	0.0001865
161	N1	0.09863
161	N10	0.0005424
161	N11	0.0005485
161	N12	2.643e-06
161	N13	1.84e-06
161	N14	9.949e-07
161	N15	1.881e-06
161	N16	9.363e-07
161	N17	4.084e-06
161	N18	3.265e-06
161	N19	4.329e-07
161	N2	6.384e-05
161	N20	1.943e-08
161	N21	7.257e-07
161	N22	2.438e-07
161	N23	2.036e-07
161	N24	2.189e-07
161	N25	2.029e-13
161	N26	5.48e-06
161	N27	1.59e-06
161	N28	9.759e-06
161	N29	6.142e-08
161	N3	6.384e-05
161	N30	9.204e-14
161	N31	1.657e-08
161	N32	2.469e-06
161	N33	2.126e-05
161	N34	2.619e-06
161	N35	0.0009268
161	N36	0.0001111
161	N37	1.258e-07
161	N38	2.927e-09
161	N39	3.118e-08
161	N4	1.74e-05
161	N40	7.062e-07
161	N41	3.728e-09
161	N42	4.638e-14
161	N43	5.492e-17
161	N44	2.453e-14
161	N45	2.457e-14
161	N46	4.376e-20
161	N47	2.457e-14
161	N48	2.978e-14
161	N49	3.825e-17
161	N5	5.068e-05
161	N50	2.247e-17
161	N51	7.428e-14
161	N52	8.363e-17
161	N53	4.932e-14
161	N54	2.467e-14
161	N55	5.537e-12
161	N56	5.604e-15
161	N57	0.01181
161	N58	0.0008095
161	N59	3.626e-05
161	N6	2.308e-05
161	N60	3.723e-06
161	N61	1.446e-05
161	N7	6.341e-08
161	N8	8.786e-08
161	N9	0.0001865
162	N1	0.09863
162	N10	0.0005424
162	N11	0.0005485
162	N12	2.643e-06
162	N13	1.84e-06
162	N14	9.949e-07
162	N15	1.881e-06
162	N16	9.363e-07
162	N17	4.084e-06
162	N18	3.265e-06
162	N19	4.329e-07
162	N2	6.384e-05
162	N20	1.943e-08
162	N21	7.257e-07
162	N22	2.438e-07
162	N23	2.036e-07
162	N24	2.189e-07
162	N25	2.029e-13
162	N26	5.48e-06
162	N27	1.59e-06
162	N28	9.759e-06
162	N29	6.142e-08
162	N3	6.384e-05
162	N30	9.204e-14
162	N31	1.657e-08
162	N32	2.469e-06
162	N33	2.126e-05
162	N34	2.619e-06
162	N35	0.0009268
162	N36	0.0001111
162	N37	1.258e-07
162	N38	2.927e-09
162	N39	3.118e-08
162	N4	1.74e-05
162	N40	7.062e-07
162	N41	3.728e-09
162	N42	4.638e-14
162	N43	5.492e-17
162	N44	2.453e-14
162	N45	2.457e-14
162	N46	4.376e-20
162	N47	2.457e-14
162	N48	2.978e-14
162	N49	3.825e-17
162	N5	5.068e-05
162	N50	2.247e-17
162	N51	7.428e-14
162	N52	8.363e-17
162	N53	4.932e-14
162	N54	2.467e-14
162	N55	5.537e-12
162	N56	5.604e-15
162	N57	0.01181
162	N58	0.0008095
162	N59	3.626e-05
162	N6	2.308e-05
162	N60	3.723e-06
162	N61	1.446e-05
162	N7	6.341e-08
162	N8	8.786e-08
162	N9	0.0001865
169	N1	0.7895
169	N10	1
169	N11	1
169	N12	1
169	N13	1
169	N14	1
169	N15	1
169	N16	1
169	N17	1
169	N18	1
169	N19	1
169	N2	1
169	N20	1
169	N21	1
169	N22	1
169	N23	1
169	N24	1
169	N25	1
169	N26	1
169	N27	1
169	N28	1
169	N29	1
169	N3	1
169	N30	1
169	N31	1
169	N32	1
169	N33	1
169	N34	1
169	N35	1
169	N36	1
169	N37	1
169	N38	1
169	N39	1
169	N4	1
169	N40	1
169	N41	1
169	N42	1
169	N43	1
169	N44	1
169	N45	1
169	N46	1
169	N47	1
169	N48	1
169	N49	1
169	N5	1
169	N50	1
169	N51	1
169	N52	1
169	N53	1
169	N54	1
169	N55	1
169	N56	1
169	N57	1
169	N58	1
169	N59	1
169	N6	1
169	N60	1
169	N61	1
169	N7	1
169	N8	1
169	N9	0.999
