Pos	Node	Prob_Of_Indel
157	N1	0.06304
157	N10	0.003979
157	N11	4.241e-12
157	N12	1.811e-15
157	N13	6.347e-21
157	N14	1.867e-14
157	N15	7.298e-10
157	N16	1.072e-14
157	N17	6.192e-15
157	N18	5.805e-15
157	N19	4.457e-21
157	N2	0.0121
157	N20	6.268e-15
157	N21	7.132e-18
157	N22	2.172e-07
157	N23	2.978e-08
157	N24	6.406e-10
157	N25	1.776e-07
157	N26	1.676e-09
157	N27	7.402e-15
157	N28	1.608e-17
157	N29	5.349e-15
157	N3	0.001543
157	N30	5.652e-15
157	N31	1.061e-14
157	N32	0.01402
157	N33	0.06948
157	N34	1
157	N35	1
157	N36	1
157	N37	0.9999
157	N38	0.9904
157	N39	1
157	N4	0.000588
157	N40	1
157	N41	1
157	N42	1
157	N43	1
157	N44	1
157	N45	1
157	N46	1
157	N47	1
157	N48	0.002722
157	N49	0.0004044
157	N5	0.0001169
157	N50	7.698e-06
157	N51	1.906e-07
157	N52	4.258e-08
157	N53	5.608e-14
157	N54	1
157	N55	1
157	N56	1
157	N57	0.02597
157	N58	0.002105
157	N59	5.7e-05
157	N6	0.0001602
157	N60	2.787e-05
157	N61	8.252e-06
157	N7	9.189e-05
157	N8	8.068e-12
157	N9	2.475e-08
158	N1	0.04712
158	N10	0.002692
158	N11	2.861e-12
158	N12	1.201e-15
158	N13	4.186e-21
158	N14	1.259e-14
158	N15	4.924e-10
158	N16	7.231e-15
158	N17	4.178e-15
158	N18	3.917e-15
158	N19	2.94e-21
158	N2	0.008421
158	N20	4.229e-15
158	N21	4.73e-18
158	N22	1.466e-07
158	N23	2.005e-08
158	N24	4.323e-10
158	N25	1.2e-07
158	N26	1.132e-09
158	N27	4.992e-15
158	N28	1.07e-17
158	N29	3.609e-15
158	N3	0.001037
158	N30	3.814e-15
158	N31	7.161e-15
158	N32	0.009478
158	N33	0.009813
158	N34	9.813e-06
158	N35	1.601e-06
158	N36	3.231e-07
158	N37	4.471e-07
158	N38	6.821e-07
158	N39	2.897e-06
158	N4	0.0003916
158	N40	1.806e-06
158	N41	1.27e-06
158	N42	5.062e-06
158	N43	7.604e-07
158	N44	1.31e-07
158	N45	4.386e-10
158	N46	3.563e-14
158	N47	7.157e-07
158	N48	5.518e-08
158	N49	2.66e-07
158	N5	7.747e-05
158	N50	3.9e-08
158	N51	3.836e-08
158	N52	2.846e-08
158	N53	3.78e-14
158	N54	1.801e-07
158	N55	1.723e-11
158	N56	7.64e-14
158	N57	0.02597
158	N58	0.002105
158	N59	5.7e-05
158	N6	0.0001083
158	N60	2.163e-05
158	N61	5.742e-06
158	N7	6.142e-05
158	N8	5.437e-12
158	N9	1.67e-08
159	N1	0.04712
159	N10	0.002692
159	N11	2.861e-12
159	N12	1.201e-15
159	N13	4.186e-21
159	N14	1.259e-14
159	N15	4.924e-10
159	N16	7.231e-15
159	N17	4.178e-15
159	N18	3.917e-15
159	N19	2.94e-21
159	N2	0.008421
159	N20	4.229e-15
159	N21	4.73e-18
159	N22	1.466e-07
159	N23	2.005e-08
159	N24	4.323e-10
159	N25	1.2e-07
159	N26	1.132e-09
159	N27	4.992e-15
159	N28	1.07e-17
159	N29	3.609e-15
159	N3	0.001037
159	N30	3.814e-15
159	N31	7.161e-15
159	N32	0.009478
159	N33	0.009813
159	N34	9.813e-06
159	N35	1.601e-06
159	N36	3.231e-07
159	N37	4.471e-07
159	N38	6.821e-07
159	N39	2.897e-06
159	N4	0.0003916
159	N40	1.806e-06
159	N41	1.27e-06
159	N42	5.062e-06
159	N43	7.604e-07
159	N44	1.31e-07
159	N45	4.386e-10
159	N46	3.563e-14
159	N47	7.157e-07
159	N48	5.518e-08
159	N49	2.66e-07
159	N5	7.747e-05
159	N50	3.9e-08
159	N51	3.836e-08
159	N52	2.846e-08
159	N53	3.78e-14
159	N54	1.801e-07
159	N55	1.723e-11
159	N56	7.64e-14
159	N57	0.02597
159	N58	0.002105
159	N59	5.7e-05
159	N6	0.0001083
159	N60	2.163e-05
159	N61	5.742e-06
159	N7	6.142e-05
159	N8	5.437e-12
159	N9	1.67e-08
160	N1	0.04712
160	N10	0.002692
160	N11	2.861e-12
160	N12	1.201e-15
160	N13	4.186e-21
160	N14	1.259e-14
160	N15	4.924e-10
160	N16	7.231e-15
160	N17	4.178e-15
160	N18	3.917e-15
160	N19	2.94e-21
160	N2	0.008421
160	N20	4.229e-15
160	N21	4.73e-18
160	N22	1.466e-07
160	N23	2.005e-08
160	N24	4.323e-10
160	N25	1.2e-07
160	N26	1.132e-09
160	N27	4.992e-15
160	N28	1.07e-17
160	N29	3.609e-15
160	N3	0.001037
160	N30	3.814e-15
160	N31	7.161e-15
160	N32	0.009478
160	N33	0.009813
160	N34	9.813e-06
160	N35	1.601e-06
160	N36	3.231e-07
160	N37	4.471e-07
160	N38	6.821e-07
160	N39	2.897e-06
160	N4	0.0003916
160	N40	1.806e-06
160	N41	1.27e-06
160	N42	5.062e-06
160	N43	7.604e-07
160	N44	1.31e-07
160	N45	4.386e-10
160	N46	3.563e-14
160	N47	7.157e-07
160	N48	5.518e-08
160	N49	2.66e-07
160	N5	7.747e-05
160	N50	3.9e-08
160	N51	3.836e-08
160	N52	2.846e-08
160	N53	3.78e-14
160	N54	1.801e-07
160	N55	1.723e-11
160	N56	7.64e-14
160	N57	0.02597
160	N58	0.002105
160	N59	5.7e-05
160	N6	0.0001083
160	N60	2.163e-05
160	N61	5.742e-06
160	N7	6.142e-05
160	N8	5.437e-12
160	N9	1.67e-08
161	N1	0.04712
161	N10	0.002692
161	N11	2.861e-12
161	N12	1.201e-15
161	N13	4.186e-21
161	N14	1.259e-14
161	N15	4.924e-10
161	N16	7.231e-15
161	N17	4.178e-15
161	N18	3.917e-15
161	N19	2.94e-21
161	N2	0.008421
161	N20	4.229e-15
161	N21	4.73e-18
161	N22	1.466e-07
161	N23	2.005e-08
161	N24	4.323e-10
161	N25	1.2e-07
161	N26	1.132e-09
161	N27	4.992e-15
161	N28	1.07e-17
161	N29	3.609e-15
161	N3	0.001037
161	N30	3.814e-15
161	N31	7.161e-15
161	N32	0.009478
161	N33	0.009813
161	N34	9.813e-06
161	N35	1.601e-06
161	N36	3.231e-07
161	N37	4.471e-07
161	N38	6.821e-07
161	N39	2.897e-06
161	N4	0.0003916
161	N40	1.806e-06
161	N41	1.27e-06
161	N42	5.062e-06
161	N43	7.604e-07
161	N44	1.31e-07
161	N45	4.386e-10
161	N46	3.563e-14
161	N47	7.157e-07
161	N48	5.518e-08
161	N49	2.66e-07
161	N5	7.747e-05
161	N50	3.9e-08
161	N51	3.836e-08
161	N52	2.846e-08
161	N53	3.78e-14
161	N54	1.801e-07
161	N55	1.723e-11
161	N56	7.64e-14
161	N57	0.02597
161	N58	0.002105
161	N59	5.7e-05
161	N6	0.0001083
161	N60	2.163e-05
161	N61	5.742e-06
161	N7	6.142e-05
161	N8	5.437e-12
161	N9	1.67e-08
162	N1	0.04712
162	N10	0.002692
162	N11	2.861e-12
162	N12	1.201e-15
162	N13	4.186e-21
162	N14	1.259e-14
162	N15	4.924e-10
162	N16	7.231e-15
162	N17	4.178e-15
162	N18	3.917e-15
162	N19	2.94e-21
162	N2	0.008421
162	N20	4.229e-15
162	N21	4.73e-18
162	N22	1.466e-07
162	N23	2.005e-08
162	N24	4.323e-10
162	N25	1.2e-07
162	N26	1.132e-09
162	N27	4.992e-15
162	N28	1.07e-17
162	N29	3.609e-15
162	N3	0.001037
162	N30	3.814e-15
162	N31	7.161e-15
162	N32	0.009478
162	N33	0.009813
162	N34	9.813e-06
162	N35	1.601e-06
162	N36	3.231e-07
162	N37	4.471e-07
162	N38	6.821e-07
162	N39	2.897e-06
162	N4	0.0003916
162	N40	1.806e-06
162	N41	1.27e-06
162	N42	5.062e-06
162	N43	7.604e-07
162	N44	1.31e-07
162	N45	4.386e-10
162	N46	3.563e-14
162	N47	7.157e-07
162	N48	5.518e-08
162	N49	2.66e-07
162	N5	7.747e-05
162	N50	3.9e-08
162	N51	3.836e-08
162	N52	2.846e-08
162	N53	3.78e-14
162	N54	1.801e-07
162	N55	1.723e-11
162	N56	7.64e-14
162	N57	0.02597
162	N58	0.002105
162	N59	5.7e-05
162	N6	0.0001083
162	N60	2.163e-05
162	N61	5.742e-06
162	N7	6.142e-05
162	N8	5.437e-12
162	N9	1.67e-08
169	N1	0.9038
169	N10	1
169	N11	1
169	N12	1
169	N13	1
169	N14	1
169	N15	1
169	N16	1
169	N17	1
169	N18	1
169	N19	1
169	N2	0.8575
169	N20	1
169	N21	1
169	N22	1
169	N23	1
169	N24	1
169	N25	1
169	N26	1
169	N27	1
169	N28	1
169	N29	1
169	N3	0.9995
169	N30	1
169	N31	1
169	N32	1
169	N33	0.9997
169	N34	1
169	N35	1
169	N36	1
169	N37	1
169	N38	1
169	N39	1
169	N4	1
169	N40	1
169	N41	1
169	N42	1
169	N43	1
169	N44	1
169	N45	1
169	N46	1
169	N47	1
169	N48	1
169	N49	1
169	N5	1
169	N50	1
169	N51	1
169	N52	1
169	N53	1
169	N54	1
169	N55	1
169	N56	1
169	N57	1
169	N58	1
169	N59	1
169	N6	1
169	N60	1
169	N61	1
169	N7	1
169	N8	1
169	N9	1
