Pos	Node	Prob_Of_Indel
156	N6	5.995e-05
156	N60	4.653e-06
156	N61	1.722e-05
156	N7	2.796e-05
156	N8	7.549e-08
156	N9	1.043e-07
157	N1	0.1077
157	N10	0.001955
157	N11	0.003171
157	N12	0.2376
157	N13	0.2804
157	N14	0.285
157	N15	0.0149
157	N16	7.336e-05
157	N17	3.663e-06
157	N18	3.847e-07
157	N19	3.33e-13
157	N2	6.549e-09
157	N20	0.998
157	N21	1
157	N22	1
157	N23	1
157	N24	1
157	N25	1
157	N26	0.9988
157	N27	1
157	N28	1
157	N29	1
157	N3	0.0003171
157	N30	1
157	N31	1
157	N32	1
157	N33	1
157	N34	1
157	N35	0.001105
157	N36	0.0001382
157	N37	8.763e-12
157	N38	9.659e-15
157	N39	1.972e-07
157	N4	0.0001398
157	N40	5.215e-08
157	N41	1.152e-06
157	N42	6.093e-09
157	N43	4.855e-14
157	N44	6.679e-17
157	N45	3.641e-17
157	N46	1.205e-13
157	N47	1.471e-16
157	N48	4.011e-14
157	N49	8.018e-14
157	N5	3.265e-05
157	N50	7.551e-14
157	N51	3.987e-14
157	N52	3.989e-14
157	N53	8.098e-20
157	N54	3.999e-14
157	N55	9.628e-17
157	N56	4.774e-09
157	N57	0.01269
157	N58	0.0009254
157	N59	4.387e-05
157	N6	8.285e-05
157	N60	5.288e-06
157	N61	2.333e-05
157	N7	3.938e-05
157	N8	1.044e-07
157	N9	1.441e-07
158	N1	0.09659
158	N10	0.000663
158	N11	0.0006839
158	N12	3.38e-06
158	N13	2.344e-06
158	N14	1.188e-06
158	N15	8.643e-07
158	N16	2.899e-07
158	N17	2.419e-07
158	N18	2.587e-07
158	N19	2.397e-13
158	N2	4.866e-09
158	N20	2.237e-06
158	N21	1.13e-06
158	N22	3.866e-06
158	N23	5.201e-07
158	N24	2.306e-08
158	N25	4.84e-06
158	N26	6.544e-06
158	N27	1.987e-06
158	N28	1.156e-05
158	N29	2.92e-06
158	N3	0.0002203
158	N30	7.266e-08
158	N31	1.113e-13
158	N32	1.951e-08
158	N33	2.512e-05
158	N34	3.088e-06
158	N35	0.001105
158	N36	0.0001382
158	N37	6.6e-12
158	N38	7.198e-15
158	N39	1.564e-07
158	N4	7.905e-05
158	N40	3.915e-08
158	N41	8.347e-07
158	N42	4.411e-09
158	N43	3.513e-14
158	N44	4.79e-17
158	N45	2.636e-17
158	N46	8.726e-14
158	N47	1.054e-16
158	N48	2.903e-14
158	N49	5.805e-14
158	N5	2.176e-05
158	N50	5.466e-14
158	N51	2.887e-14
158	N52	2.888e-14
158	N53	5.782e-20
158	N54	2.895e-14
158	N55	6.9e-17
158	N56	3.46e-09
158	N57	0.01269
158	N58	0.0009254
158	N59	4.387e-05
158	N6	5.995e-05
158	N60	4.653e-06
158	N61	1.722e-05
158	N7	2.796e-05
158	N8	7.549e-08
158	N9	1.043e-07
159	N1	0.09659
159	N10	0.000663
159	N11	0.0006839
159	N12	3.38e-06
159	N13	2.344e-06
159	N14	1.188e-06
159	N15	8.643e-07
159	N16	2.899e-07
159	N17	2.419e-07
159	N18	2.587e-07
159	N19	2.397e-13
159	N2	4.866e-09
159	N20	2.237e-06
159	N21	1.13e-06
159	N22	3.866e-06
159	N23	5.201e-07
159	N24	2.306e-08
159	N25	4.84e-06
159	N26	6.544e-06
159	N27	1.987e-06
159	N28	1.156e-05
159	N29	2.92e-06
159	N3	0.0002203
159	N30	7.266e-08
159	N31	1.113e-13
159	N32	1.951e-08
159	N33	2.512e-05
159	N34	3.088e-06
159	N35	0.001105
159	N36	0.0001382
159	N37	6.6e-12
159	N38	7.198e-15
159	N39	1.564e-07
159	N4	7.905e-05
159	N40	3.915e-08
159	N41	8.347e-07
159	N42	4.411e-09
159	N43	3.513e-14
159	N44	4.79e-17
159	N45	2.636e-17
159	N46	8.726e-14
159	N47	1.054e-16
159	N48	2.903e-14
159	N49	5.805e-14
159	N5	2.176e-05
159	N50	5.466e-14
159	N51	2.887e-14
159	N52	2.888e-14
159	N53	5.782e-20
159	N54	2.895e-14
159	N55	6.9e-17
159	N56	3.46e-09
159	N57	0.01269
159	N58	0.0009254
159	N59	4.387e-05
159	N6	5.995e-05
159	N60	4.653e-06
159	N61	1.722e-05
159	N7	2.796e-05
159	N8	7.549e-08
159	N9	1.043e-07
160	N1	0.09659
160	N10	0.000663
160	N11	0.0006839
160	N12	3.38e-06
160	N13	2.344e-06
160	N14	1.188e-06
160	N15	8.643e-07
160	N16	2.899e-07
160	N17	2.419e-07
160	N18	2.587e-07
160	N19	2.397e-13
160	N2	4.866e-09
160	N20	2.237e-06
160	N21	1.13e-06
160	N22	3.866e-06
160	N23	5.201e-07
160	N24	2.306e-08
160	N25	4.84e-06
160	N26	6.544e-06
160	N27	1.987e-06
160	N28	1.156e-05
160	N29	2.92e-06
160	N3	0.0002203
160	N30	7.266e-08
160	N31	1.113e-13
160	N32	1.951e-08
160	N33	2.512e-05
160	N34	3.088e-06
160	N35	0.001105
160	N36	0.0001382
160	N37	6.6e-12
160	N38	7.198e-15
160	N39	1.564e-07
160	N4	7.905e-05
160	N40	3.915e-08
160	N41	8.347e-07
160	N42	4.411e-09
160	N43	3.513e-14
160	N44	4.79e-17
160	N45	2.636e-17
160	N46	8.726e-14
160	N47	1.054e-16
160	N48	2.903e-14
160	N49	5.805e-14
160	N5	2.176e-05
160	N50	5.466e-14
160	N51	2.887e-14
160	N52	2.888e-14
160	N53	5.782e-20
160	N54	2.895e-14
160	N55	6.9e-17
160	N56	3.46e-09
160	N57	0.01269
160	N58	0.0009254
160	N59	4.387e-05
160	N6	5.995e-05
160	N60	4.653e-06
160	N61	1.722e-05
160	N7	2.796e-05
160	N8	7.549e-08
160	N9	1.043e-07
161	N1	0.09659
161	N10	0.000663
161	N11	0.0006839
161	N12	3.38e-06
161	N13	2.344e-06
161	N14	1.188e-06
161	N15	8.643e-07
161	N16	2.899e-07
161	N17	2.419e-07
161	N18	2.587e-07
161	N19	2.397e-13
161	N2	4.866e-09
161	N20	2.237e-06
161	N21	1.13e-06
161	N22	3.866e-06
161	N23	5.201e-07
161	N24	2.306e-08
161	N25	4.84e-06
161	N26	6.544e-06
161	N27	1.987e-06
161	N28	1.156e-05
161	N29	2.92e-06
161	N3	0.0002203
161	N30	7.266e-08
161	N31	1.113e-13
161	N32	1.951e-08
161	N33	2.512e-05
161	N34	3.088e-06
161	N35	0.001105
161	N36	0.0001382
161	N37	6.6e-12
161	N38	7.198e-15
161	N39	1.564e-07
161	N4	7.905e-05
161	N40	3.915e-08
161	N41	8.347e-07
161	N42	4.411e-09
161	N43	3.513e-14
161	N44	4.79e-17
161	N45	2.636e-17
161	N46	8.726e-14
161	N47	1.054e-16
161	N48	2.903e-14
161	N49	5.805e-14
161	N5	2.176e-05
161	N50	5.466e-14
161	N51	2.887e-14
161	N52	2.888e-14
161	N53	5.782e-20
161	N54	2.895e-14
161	N55	6.9e-17
161	N56	3.46e-09
161	N57	0.01269
161	N58	0.0009254
161	N59	4.387e-05
161	N6	5.995e-05
161	N60	4.653e-06
161	N61	1.722e-05
161	N7	2.796e-05
161	N8	7.549e-08
161	N9	1.043e-07
162	N1	0.09659
162	N10	0.000663
162	N11	0.0006839
162	N12	3.38e-06
162	N13	2.344e-06
162	N14	1.188e-06
162	N15	8.643e-07
162	N16	2.899e-07
162	N17	2.419e-07
162	N18	2.587e-07
162	N19	2.397e-13
162	N2	4.866e-09
162	N20	2.237e-06
162	N21	1.13e-06
162	N22	3.866e-06
162	N23	5.201e-07
162	N24	2.306e-08
162	N25	4.84e-06
162	N26	6.544e-06
162	N27	1.987e-06
162	N28	1.156e-05
162	N29	2.92e-06
162	N3	0.0002203
162	N30	7.266e-08
162	N31	1.113e-13
162	N32	1.951e-08
162	N33	2.512e-05
162	N34	3.088e-06
162	N35	0.001105
162	N36	0.0001382
162	N37	6.6e-12
162	N38	7.198e-15
162	N39	1.564e-07
162	N4	7.905e-05
162	N40	3.915e-08
162	N41	8.347e-07
162	N42	4.411e-09
162	N43	3.513e-14
162	N44	4.79e-17
162	N45	2.636e-17
162	N46	8.726e-14
162	N47	1.054e-16
162	N48	2.903e-14
162	N49	5.805e-14
162	N5	2.176e-05
162	N50	5.466e-14
162	N51	2.887e-14
162	N52	2.888e-14
162	N53	5.782e-20
162	N54	2.895e-14
162	N55	6.9e-17
162	N56	3.46e-09
162	N57	0.01269
162	N58	0.0009254
162	N59	4.387e-05
162	N6	5.995e-05
162	N60	4.653e-06
162	N61	1.722e-05
162	N7	2.796e-05
162	N8	7.549e-08
162	N9	1.043e-07
169	N1	0.7846
169	N10	1
169	N11	1
169	N12	1
169	N13	1
169	N14	1
169	N15	1
169	N16	1
169	N17	1
169	N18	1
169	N19	1
169	N2	1
169	N20	1
169	N21	1
169	N22	1
169	N23	1
169	N24	1
169	N25	1
169	N26	1
169	N27	1
169	N28	1
169	N29	1
169	N3	0.999
169	N30	1
169	N31	1
169	N32	1
169	N33	1
169	N34	1
169	N35	1
169	N36	1
169	N37	1
169	N38	1
169	N39	1
169	N4	1
169	N40	1
169	N41	1
169	N42	1
169	N43	1
169	N44	1
169	N45	1
169	N46	1
169	N47	1
169	N48	1
169	N49	1
169	N5	1
169	N50	1
169	N51	1
169	N52	1
169	N53	1
169	N54	1
169	N55	1
169	N56	1
169	N57	1
169	N58	1
169	N59	1
169	N6	1
169	N60	1
169	N61	1
169	N7	1
169	N8	1
169	N9	1
